date,isin,symbol,company,source,url,text
2026-05-22,FR0000120321,OR,L'OREAL,The Wall Street Journal,https://www.wsj.com/business/retail/puigs-shares-slump-after-termination-of-merger-talks-with-estee-lauder-62c21e59?siteid=yhoof2&yptr=yahoo,"Puig’s Shares Slump After Termination of Merger Talks With Estee Lauder. Madrid-listed shares fell more than 14% in European morning trading, while Estee Lauder’s stock was up over 10% in premarket trading."
2026-05-22,FR0010220475,ALO,ALSTOM,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/alstom-enxtpa-alo-valuation-check-161205243.html,"Alstom (ENXTPA:ALO) Valuation Check After Recent Share Price Weakness. What recent price moves tell you about Alstom (ENXTPA:ALO) Alstom (ENXTPA:ALO) has drawn attention after a stretch of weaker share performance, with the stock down around 6% over the past week, 2% over the past month, and about 44% over the past 3 months. See our latest analysis for Alstom. At a share price of €16.7, Alstom’s short term momentum has weakened, with the stock down over the past week and quarter, while the 1 year total shareholder return is also negative, pointing to sustained..."
2026-05-22,FR0010307819,LR,LEGRAND,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/assessing-stride-lrn-valuation-strong-021440818.html,"Assessing Stride (LRN) Valuation After Strong Long Term Returns And Recent Share Price Pullback. Why Stride (LRN) is Catching Investor Attention Now Stride (LRN) is back on investor radars after fresh performance data highlighted its scale in online and career-focused education, raising questions about how the current share price reflects those fundamentals. See our latest analysis for Stride. Stride’s share price has pulled back recently, with a 1-month share price return down 10.66% even though the year-to-date share price return is up 35.66%. The 5-year total shareholder return of..."
2026-05-23,FR0000073272,SAF,SAFRAN,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/assessing-safran-enxtpa-saf-valuation-131349568.html,"Assessing Safran (ENXTPA:SAF) Valuation After Recent Share Price Volatility. Recent share price performance and context Safran (ENXTPA:SAF) has drawn investor attention after recent price moves, with the stock up around 5% over the past week and roughly 4.6% over the past month, but down about 17.7% over the past 3 months. See our latest analysis for Safran. Zooming out, recent share price weakness over the past quarter contrasts with a stronger long-term picture, with the stock showing a 13.11% 1-year total shareholder return and very large 5-year total shareholder..."
2026-05-23,FR0000120644,BN,DANONE,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/danone-enxtpa-bn-narrative-shifting-011557384.html,"How The Danone (ENXTPA:BN) Narrative Is Shifting With Mixed Targets And Trimmed Fair Value. Danone’s updated fair value estimate has been trimmed slightly from €79.88 to €79.68, a move that sits against a backdrop of sharply differing analyst price targets, from €59 on the cautious side to €83 on the more optimistic side. These contrasting views reflect how differently analysts are reading the same set of execution risks and growth opportunities, with some raising targets toward €80 while others continue to cut. Read on to see how to interpret these shifting targets and keep track..."
2026-05-24,FR0000121667,EL,ESSILORLUXOTTICA,MarketBeat,https://www.marketbeat.com/originals/the-smart-glasses-gold-rush-is-leaving-old-school-eyewear-behind/?utm_source=yahoofinance&utm_medium=yahoofinance,"The Smart Glasses Gold Rush Is Leaving Old-School Eyewear Behind. Alphabet and Samsung's entry into smart glasses signals a hardware supercycle, challenging Meta's early market lead with EssilorLuxottica."
2026-05-24,FR0000125486,DG,VINCI,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/vinci-pitch-book-sets-long-071027725.html,"Vinci Pitch Book Sets Long Term Infrastructure And Sustainability Context. Vinci (ENXTPA:DG) has released a new investor-focused Pitch Book outlining its long-term positioning as a global infrastructure company. The Pitch Book highlights megatrends, the role of sustainability in the business, and the group’s financial profile. This publication gives shareholders and potential investors an updated view of Vinci’s core strengths and business model beyond short term numbers. Vinci’s Pitch Book arrives as the stock trades around €121.7, with performance that has been..."
2026-05-25,FR0000045072,ACA,CREDIT AGRICOLE,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/cr-dit-agricole-board-refresh-060540389.html,"Crédit Agricole Board Refresh Raises Questions On Valuation And Risk Priorities. Crédit Agricole (ENXTPA:ACA) has confirmed several board-level changes following its recent Annual General Meeting. New Directors, including Mr. Marc Didier and Mr. Richard Laborie, have been appointed to the board. The mandate of Mr. Franck Alexandre has been ratified, reinforcing representation from regional banks within the group. Crédit Agricole is a major French banking group with strong regional roots, active across retail banking, corporate banking and related financial services..."
2026-05-25,FR0000120073,AI,AIR LIQUIDE,Zacks,https://finance.yahoo.com/markets/stocks/articles/lyb-vs-aiquy-stock-value-154002292.html,LYB vs. AIQUY: Which Stock Should Value Investors Buy Now?. LYB vs. AIQUY: Which Stock Is the Better Value Option?
2026-05-25,FR0000120321,OR,L'OREAL,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/look-lor-al-enxtpa-valuation-200656761.html,"A Look At L'Oréal (ENXTPA:OR) Valuation As Recent Share Price Momentum Cools. Recent performance snapshot for L'Oréal (ENXTPA:OR) L'Oréal (ENXTPA:OR) has drawn investor attention after a mixed run in its share price, with the stock up 1.7% over the past week but down about 2.6% over the month. Over the past 3 months the share price is down roughly 8.8%, while the 1 year total return is close to flat, at about 0.2%. Year to date, the stock is up around 0.8%. See our latest analysis for L'Oréal. Recent moves suggest momentum has cooled, with the 90 day share price return..."
2026-05-25,FR0000120321,OR,L'OREAL,Zacks,https://finance.yahoo.com/markets/stocks/articles/kvue-lrlcy-better-value-stock-154004702.html,KVUE or LRLCY: Which Is the Better Value Stock Right Now?. KVUE vs. LRLCY: Which Stock Is the Better Value Option?
2026-05-25,FR0000124141,VIE,VEOLIA ENVIRON.,Zacks,https://finance.yahoo.com/markets/stocks/articles/veoey-wm-better-value-stock-154003821.html,VEOEY or WM: Which Is the Better Value Stock Right Now?. VEOEY vs. WM: Which Stock Is the Better Value Option?
2026-05-26,FR0000052292,RMS,HERMES INTL,Bloomberg,https://finance.yahoo.com/sectors/technology/articles/ferrari-rolls-five-seat-fully-201042436.html,"Ferrari Falls After Disappointing Reviews of Its First EV. (Bloomberg) -- Ferrari NV shares fell almost 8% after critics panned the look of its first fully electric vehicle, a setback for the Italian super-car maker’s controversial push into EVs.Most Read from BloombergNvidia CEO Urges Super Micro to Tighten Up on ComplianceTrump Doctor Visit Renews Health Scrutiny as 80th Birthday NearsTrump Says He’ll Announce Negotiated Deal With Iran ShortlyRubio Sees Good News Coming on Hormuz as Iran Talks ContinueUS, Iran Inch Toward Deal as Gaps Remain on Uraniu"
2026-05-26,FR0000120321,OR,L'OREAL,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/lor-al-enxtpa-fully-priced-181021010.html,"Is L'Oréal (ENXTPA:OR) Fully Priced After Recent Share Price Swings?. With L'Oréal trading at €367.50 per share, this article examines whether the current price reflects a fully valued stock or if there may still be value available, and outlines what the market price might be implying. The stock is up 2.9% over the past week, marginally ahead by 0.8% year to date, but has slipped 2.6% over the last month and shows a modest 0.4% return over the past year. Recent coverage has focused on L'Oréal as a global consumer staples heavyweight, with investors paying..."
2026-05-26,FR0014003TT8,DSY,DASSAULT SYSTEMES,Proactive,https://www.proactiveinvestors.com/companies/news/1092913/autodesk-expected-to-deliver-first-quarter-earnings-beat-in-line-outlook-1092913.html,"Autodesk expected to deliver first quarter earnings beat, in-line outlook. Autodesk Inc (NASDAQ:ADSK) is expected to report fiscal first-quarter earnings with a modest revenue beat and a likely reaffirmation of full-year guidance, according to Jefferies, in what the firm sees as a generally steady update for the software company. Jefferies expects Autodesk to..."
2026-05-27,FR0000120693,RI,PERNOD RICARD,Reuters,https://sg.finance.yahoo.com/news/exclusive-india-alleges-pernod-withheld-053903853.html,"Exclusive-India alleges Pernod withheld Scotch composition, age in effort to pay lower tariffs. By Aditya Kalra NEW DELHI, May 27 (Reuters) - Indian investigators have concluded Pernod Ricard withheld the age and composition of its Scotch whisky imports to hide their true value and pay lower"
2026-05-27,FR0000120693,RI,PERNOD RICARD,Reuters,https://sg.finance.yahoo.com/news/factbox-challenges-facing-french-spirits-053957522.html,"Factbox-What are the challenges facing French spirits giant Pernod in India?. NEW DELHI, May 27 (Reuters) - From antitrust cases and tax demands to accusations of illegally boosting its market share, French liquor giant Pernod Ricard faces many business and regulatory"
2026-05-27,FR0000121972,SU,SCHNEIDER ELECTRIC SE,MarketBeat,https://www.marketbeat.com/originals/modines-4b-ai-coup-freezes-out-the-competition/?utm_source=yahoofinance&utm_medium=yahoofinance,Modine’s $4B AI Coup Freezes Out the Competition. Modine is rapidly transforming the thermal management industry by securing massive hyperscaler agreements to support global artificial intelligence.
2026-05-27,FR0000125007,SGO,SAINT GOBAIN,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/3-european-dividend-stocks-yielding-103157034.html,"3 European Dividend Stocks Yielding Up To 4.4%. As European markets experience a positive upswing, with the STOXX Europe 600 Index climbing by 3.00% amid hopes of geopolitical de-escalation, investors are increasingly eyeing dividend stocks as a potential source of steady income in an environment marked by economic uncertainties and revised growth forecasts. In such conditions, selecting dividend stocks that offer reliable payouts can be an attractive strategy for those looking to balance risk while capitalizing on market gains."
2026-05-27,FR0000125338,CAP,CAPGEMINI,Reuters,https://finance.yahoo.com/sectors/technology/articles/capgemini-says-ai-widens-client-164619071.html,"Capgemini says AI widens client spending pool. Capgemini on Thursday said artificial intelligence was opening access to client spending ‌beyond traditional information technology budgets, as the French technology services ‌group sought to ease investor concerns that the technology could disrupt its business model.  CEO ​Aiman Ezzat told the company's Capital Markets Day that clients were increasingly treating artificial intelligence as a broader operating change rather than a standard IT upgrade, creating openings across business functions.  ""Now the net result is a ‌more resilient, more diversified ⁠Capgemini, one with stronger client intimacy,"" Ezzat said at the event."
2026-05-27,FR0000130577,PUB,PUBLICIS GROUPE SA,Reuters,https://sg.finance.yahoo.com/news/ai-turbocharge-patent-creation-india-023700776.html,"AI to turbocharge patent creation at India tech hubs, executives say. By Aditya Soni and Sai Ishwarbharath B BENGALURU, May 27 (Reuters) - Global companies expect AI to accelerate the creation of new products and intellectual property at their Indian technology hubs,"
2026-05-28,FR0000052292,RMS,HERMES INTL,WWD,https://wwd.com/business-news/human-resources/lanvin-new-ceo-werschine-1238982710/,"EXCLUSIVE: Lanvin Has a New CEO. Barbara Werschine was most recently chief executive officer at Eric Bompard and has experience at Hermès, Celine, Louis Vuitton and Zadig & Voltaire."
2026-05-28,FR0000073272,SAF,SAFRAN,MT Newswires,https://finance.yahoo.com/markets/world-indices/articles/european-stocks-close-lower-thursday-154624634.html,European Stocks Close Lower in Thursday Trading; Defense Stocks Rally as US-Iran Tensions Persist. The European stock markets closed lower in Thursday trading as investors' hopes of a potential peace
2026-05-28,FR0000120321,OR,L'OREAL,Investing.com,https://finance.yahoo.com/markets/stocks/articles/berenberg-sees-13-upside-l-144657786.html,"Berenberg sees 13% upside for L’Oréal on renewed growth momentum. Investing.com -- Berenberg has upgraded L'Oréal to “Buy” from “Hold,” arguing the beauty giant is entering a new phase of accelerating growth after two subdued years, with analysts forecasting stronger sales momentum, expanding margins and renewed investor upside."
2026-05-28,FR0000120693,RI,PERNOD RICARD,Insider Monkey,https://finance.yahoo.com/markets/stocks/articles/analyst-lowers-brown-forman-bf-210528079.html,"Analyst Lowers Brown‑Forman (BF-B) Price Target Ahead of Q4 Report. Brown‑Forman Corporation (NYSE:BF-B) is included among the 10 Best Dividend-Paying Beverage Stocks to Buy Now. Brown‑Forman Corporation (NYSE:BF-B) is a global leader in the spirits industry. With approximately 5,000 employees worldwide, the company proudly shares its passion for fine-quality spirits in more than 170 countries. On May 20, Citi analyst Filippo Falorni trimmed the firm’s […]"
2026-05-28,FR0010208488,ENGI,ENGIE,Zacks,https://finance.yahoo.com/markets/stocks/articles/value-investors-buy-engie-sponsored-134004002.html,"Should Value Investors Buy ENGIE - Sponsored ADR (ENGIY) Stock?. Here at Zacks, our focus is on the proven Zacks Rank system, which emphasizes earnings estimates and estimate revisions to find great stocks. Nevertheless, we are always paying attention to the latest value, growth, and momentum trends to underscore strong picks."
2026-05-29,FR0000052292,RMS,HERMES INTL,Sourcing Journal,https://wwd.com/sourcing-journal/industry-news/shuffle-board-lenzing-lanvin-lululemon-geodis-veho-rokt-orva-infios-1238987052/,"Shuffle Board: Lenzing and Lanvin Name New CEOs. Lenzing Group has appointed Georg Kasperkovitz CEO, while Geodis has made multiple hires as it develops a client experience organization."
2026-05-29,FR0000120321,OR,L'OREAL,WWD,https://wwd.com/beauty-industry-news/beauty-features/puig-had-another-wooer-before-lauder-1238986070/,"Puig Had Another Wooer. Kering approached the Spanish fragrance and fashion company, prior to the Estée Lauder Cos."
2026-05-29,FR0000120693,RI,PERNOD RICARD,Reuters,https://sg.finance.yahoo.com/news/indian-court-rejects-pernod-ricards-050905628.html,"Indian court rejects Pernod Ricard's plea to sell liquor in New Delhi in latest setback. By Arpan Chaturvedi NEW DELHI, May 29 (Reuters) - An Indian court rejected French giant Pernod Ricard's plea seeking permission to sell its products in New Delhi on Friday, dealing a blow to the"
2026-05-29,FR0000121485,KER,KERING,WWD,https://wwd.com/beauty-industry-news/beauty-features/puig-had-another-wooer-before-lauder-1238986070/,"Puig Had Another Wooer. Kering approached the Spanish fragrance and fashion company, prior to the Estée Lauder Cos."
2026-05-29,FR0000121667,EL,ESSILORLUXOTTICA,Reuters,https://finance.yahoo.com/sectors/technology/articles/meta-plans-wearables-ai-pendant-235914841.html,"Meta plans AI pendant, 'wearables for work' in hardware boost, The Information reports. Meta Platforms plans to start testing an AI pendant in the next ‌year, as it charts a roadmap for ‌wearable devices in an effort to reverse losses in its ​hardware division, The Information reported on Friday, citing a memo.  • Meta declined to comment to Reuters on the report.  • The Facebook and Instagram owner plans ‌to significantly expand ⁠its selection of AI glasses and add a business-focused service called ""Wearables for Work"" ⁠the report said, citing an internal memo by Alex Himel, Meta’s vice president of wearables."
2026-05-29,FR0010208488,ENGI,ENGIE,Zacks,https://finance.yahoo.com/markets/stocks/articles/engiy-vs-pnw-stock-better-154004897.html,ENGIY vs. PNW: Which Stock Is the Better Value Option?. ENGIY vs. PNW: Which Stock Is the Better Value Option?
2026-05-29,FR0010208488,ENGI,ENGIE,Simply Wall St.,https://finance.yahoo.com/sectors/energy/articles/engie-belgian-battery-project-means-042802471.html,"Engie’s Belgian Battery Project And What It Means For Cash Flows. ENGIE and NHOA Energy have started construction on a 320 MWh battery energy storage project in Belgium. The project is designed to support long term stability of the Belgian national grid and the broader energy transition. For investors watching ENXTPA:ENGI, this new battery project comes as the stock trades around €26.59 and has gained 15.8% year to date and 47.8% over the past year. Over three years the return is 136.0% and over five years it is 219.1%. This performance shows how closely..."
2026-05-29,FR001400AJ45,ML,MICHELIN,Chicago Tribune,https://www.chicagotribune.com/2026/05/29/atelier-restaurant-closes-bankruptcy/,"Atelier considers bankruptcy after announcing closure, months after moving into new space with crowdsourced funds. Employees and diners of Atelier were stunned by the Michelin-starred establishment’s abrupt closure in Lincoln Square on May 22, a collapse that comes after the restaurant relocated to a larger space in October — prompting intense scrutiny regarding a crowdfunding campaign that was meant to fund the move and provide financial stability. Meanwhile, thousands of retail investors who financed the ..."
2026-05-29,FR001400AJ45,ML,MICHELIN,Just Auto,https://www.just-auto.com/news/michelin-weighs-1500-job-cuts/,"Michelin weighs up to 1,500 voluntary job cuts in France. Around two-thirds of the affected positions would come from support functions, while the remaining third would be in industrial activities."
2026-05-30,FR0000121972,SU,SCHNEIDER ELECTRIC SE,Reuters,https://finance.yahoo.com/sectors/technology/articles/softbank-build-ai-data-centres-190150588.html,"SoftBank to build up AI data centres in France with major investment. Japan's SoftBank Group will invest €45 billion over the next five years in a push to ‌build up artificial intelligence infrastructure in France, the company ‌announced on Saturday.  SoftBank said the investment, described as the biggest of its kind ​so far in Europe, would be made in the northern Hauts-de-France region and deliver 3.1 GW of capacity.  The investment plans are due to be formally announced on Monday at the annual Choose France ‌business conference."
2026-05-30,FR0000130809,GLE,SOCIETE GENERALE,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/chairman-buyback-mandate-shape-soci-090330744.html,"New Chairman And Buyback Mandate Shape Société Générale Governance Story. Societe Generale (ENXTPA:GLE) held its General Meeting, where shareholders appointed Mr. William Connelly as the new Chairman of the Board. All resolutions proposed by the Board were adopted, including the renewal of the authorization for the company to carry out share buybacks. Societe Generale is a large European banking group with activities across retail banking, corporate and investment banking, and financial services. Board-level changes at a bank of this scale can matter for how risk..."
2026-05-30,FR0010307819,LR,LEGRAND,Motley Fool,https://www.fool.com/coverage/filings/2026/05/29/stride-stock-is-down-40-this-past-year-here-s-why-one-investor-added-usd58-million/,"Stride Stock Is Down 40% This Past Year. Here's Why One Investor Added $58 Million. Stride, Inc. delivers technology-driven education solutions for K-12 students and adult learners through proprietary online platforms."
2026-06-01,FR0000120321,OR,L'OREAL,GuruFocus.com,https://finance.yahoo.com/markets/stocks/articles/china-luxury-demand-rebound-sends-171856652.html,China Luxury Demand Rebound Sends Fresh Signal To Investors. Luxury sales show early signs of recovery as premium beauty demand rises and China's equity rally lifts sentiment.
2026-06-01,FR0000120693,RI,PERNOD RICARD,Just Drinks,https://www.just-drinks.com/news/pernod-ricard-loses-new-delhi-licence-appeal/,Pernod Ricard ‘loses New Delhi licence appeal’. A court in the Indian capital has reportedly turned down the spirits giant’s appeal to regain its sales licence for the city.
2026-06-01,FR0000121485,KER,KERING,GuruFocus.com,https://finance.yahoo.com/markets/stocks/articles/china-luxury-demand-rebound-sends-171856652.html,China Luxury Demand Rebound Sends Fresh Signal To Investors. Luxury sales show early signs of recovery as premium beauty demand rises and China's equity rally lifts sentiment.
2026-06-01,FR0000121485,KER,KERING,WWD,https://wwd.com/business-news/human-resources/alexander-mcqueen-new-ceo-1238988135/,"Alexander McQueen Names New CEO. Gianfranco D'Attis, who most recently led the Prada brand, starts on Wednesday and reports to Kering CEO Luca de Meo."
2026-06-01,FR0010208488,ENGI,ENGIE,Zacks,https://finance.yahoo.com/sectors/energy/articles/southern-company-approves-rate-cut-122300695.html,Southern Company Approves Rate Cut for Georgia Power Customers. SO's Georgia PSC approves a rate reduction plan that will save typical residential customers about $50 annually while supporting long-term affordability.
2026-06-01,FR0014003TT8,DSY,DASSAULT SYSTEMES,Zacks,https://finance.yahoo.com/markets/stocks/articles/adobe-adbe-soars-7-4-141000196.html,Adobe (ADBE) Soars 7.4%: Is Further Upside Left in the Stock?. Adobe (ADBE) was a big mover last session on higher-than-average trading volume. The latest trend in earnings estimate revisions might not help the stock continue moving higher in the near term.
2026-06-02,FR0000052292,RMS,HERMES INTL,PA Media: Money,https://uk.finance.yahoo.com/news/retail-space-london-historic-royal-145211288.html,Retail space at London’s historic Royal Exchange put on sale. Ardent bought the space – the only luxury shopping site in the City of London – for close to £50 million from Oxford Properties in 2022.
2026-06-02,FR0000120321,OR,L'OREAL,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/growth-story-lor-al-enxtpa-211832097.html,"How The Growth Story For L'Oréal (ENXTPA:OR) Is Reframing Analyst Targets And Valuation. L'Oréal’s latest analyst model points to a Fair Value of €408.42 compared with €406.15 previously, a small move that still matters if you are tracking entry and exit levels closely. Around this, fresh research includes higher individual targets such as €435 and more measured steps to around €370, reflecting how different analysts are weighing the growth story against what is already in the price. As you read on, you will see how to interpret these shifting targets and keep up with the..."
2026-06-02,FR0000121667,EL,ESSILORLUXOTTICA,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/essilorluxottica-dividend-share-option-balances-131152901.html,"EssilorLuxottica Dividend Share Option Balances Cash Needs And Dilution. EssilorLuxottica Société anonyme (ENXTPA:EL) has given shareholders the option to receive their dividend in newly issued shares. The decision was approved at the company’s recent Annual General Meeting. New shares will be created for those who choose stock instead of a cash payout. EssilorLuxottica, the eyewear and ophthalmic optics group behind brands and lenses used worldwide, sits at the intersection of consumer goods and healthcare. The company operates across frames, sunglasses,..."
2026-06-02,FR0000121972,SU,SCHNEIDER ELECTRIC SE,Reuters,https://finance.yahoo.com/markets/stocks/articles/european-stocks-rise-stmicroelectronics-forecasts-073449474.html,"European shares rise as STMicroelectronics lifts tech; inflation backs ECB hike bets. By Johann M Cherian, Utkarsh Hathi and Ragini Mathur June 2 (Reuters) - European shares rose on Tuesday, as a strong forecast from STMicroelectronics boosted technology stocks and investors assessed"
2026-06-02,FR0000121972,SU,SCHNEIDER ELECTRIC SE,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/assessing-schneider-electric-enxtpa-su-002120988.html,"Assessing Schneider Electric (ENXTPA:SU) Valuation After Recent Steady Share Price Momentum. Recent performance snapshot for Schneider Electric stock Without a single headline event setting the tone, Schneider Electric (ENXTPA:SU) gives you a fresh case study in how a large, globally diversified industrial stock has been trading over different recent time frames. See our latest analysis for Schneider Electric. With the share price at €276.2 and a 1-day share price return of 2.32%, Schneider Electric’s 90-day share price return of 8.93% and 1-year total shareholder return of 27.68%..."
2026-06-02,FR0000125338,CAP,CAPGEMINI,MarketBeat,https://www.marketbeat.com/instant-alerts/imperial-brands-touts-strong-2026-start-as-ngp-growth-and-320m-savings-plan-advance-2026-06-02/?utm_source=yahoofinance&utm_medium=yahoofinance,"Imperial Brands Touts Strong 2026 Start as NGP Growth and £320M Savings Plan Advance. Imperial Brands (LON:IMB) executives said the company has made a strong start to its 2026 financial year and its Strategy 2030 plan, with management emphasizing disciplined growth in next-generation products, continued value creation in combustibles and a multiyear efficiency program. Speaking at a"
2026-06-02,FR0000125338,CAP,CAPGEMINI,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/3-european-dividend-stocks-yielding-053753917.html,"3 European Dividend Stocks Yielding Up To 4.9%. As European markets show cautious optimism with the STOXX Europe 600 Index inching higher, investors are keeping a close eye on geopolitical developments and energy market dynamics that could influence economic growth. In this environment, dividend stocks can offer a measure of stability and income potential, making them an attractive choice for those looking to navigate the current market uncertainties."
2026-06-02,FR0010307819,LR,LEGRAND,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/look-legrand-enxtpa-lr-valuation-140451572.html,"A Look At Legrand (ENXTPA:LR) Valuation After Recent Share Weakness And Ongoing Longer Term Gains. Recent share performance context Legrand (ENXTPA:LR) has drawn investor attention after a mixed stretch in the share price, with the stock down 0.5% over the past day and 5.6% over the past week. See our latest analysis for Legrand. While the share price has slipped over the past week, Legrand’s year to date share price return of 14.98% and 1 year total shareholder return of 40.29% suggest longer term momentum is still positive, supported by solid 3 and 5 year total shareholder returns. If..."
2026-06-03,FR0000120073,AI,AIR LIQUIDE,The Wall Street Journal,https://www.wsj.com/tech/air-liquide-invests-233-million-in-south-korea-to-back-sk-hynixs-ai-chips-production-92fde1f1?siteid=yhoof2&yptr=yahoo,Air Liquide Invests $233 Million in South Korea to Back SK Hynix’s AI Chips Production. The French company signed a long-term contract with the semiconductor manufacturer to supply gases for its new packaging and testing facility in Cheongju.
2026-06-03,FR0000120644,BN,DANONE,Just Drinks,https://www.just-drinks.com/news/nestle-to-buy-ready-to-drink-meal-firm-yfood-outright/,Nestlé to buy “ready-to-drink meals” firm Yfood outright. The Swiss giant acquired 49% of Germany-based Yfood in 2023.
2026-06-03,FR0000121485,KER,KERING,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/reassessing-kering-enxtpa-ker-volatile-070945502.html,"Reassessing Kering (ENXTPA:KER) After Volatile Returns And Conflicting Valuation Signals. If you are wondering whether Kering at €254.40 is offering fair value or potential mispricing, the next sections will walk through what the numbers are actually saying about the stock. The share price has moved around recently, with a 6.1% gain over the last week and 9.3% over the last month, set against a decline of 16.5% year to date and a 50.7% gain over the last year, while the 3 and 5 year returns show declines of 44.7% and 60.8% respectively. Recent attention on the luxury sector has..."
2026-06-03,FR0000121972,SU,SCHNEIDER ELECTRIC SE,Fortune,https://finance.yahoo.com/economy/policy/articles/one-thing-next-axon-schneider-155929062.html,"‘One thing after the next’: Axon and Schneider Electric supply chain chiefs talk life in permanent disruption. For the operators running America's most complex supply chains, disruption isn't a problem to solve anymore. It's a condition to survive."
2026-06-03,FR0000125338,CAP,CAPGEMINI,The Accountant,https://www.theaccountant-online.com/news/hmrc-signs-multi-year-deal/,HMRC signs multi-year deal with Capgemini to modernise customer service. The move will allow HMRC staff to gain access to tools and real-time information to handle queries more effectively.
2026-06-03,FR0014003TT8,DSY,DASSAULT SYSTEMES,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/assessing-dassault-syst-mes-enxtpa-131208753.html,"Assessing Dassault Systèmes (ENXTPA:DSY) Valuation After Prolonged Share Price Weakness. What recent performance says about Dassault Systèmes Dassault Systèmes (ENXTPA:DSY) has been under pressure, with the stock down about 4% over the past week and 4% over the past day, while showing a small gain over the past month. See our latest analysis for Dassault Systèmes. At a share price of €19.43, the stock is down over the year to date, with a decline of about 17% in the year to date share price return and a 1 year total shareholder return fall of roughly 39%. This suggests recent..."
2026-06-03,FR001400AJ45,ML,MICHELIN,The Telegraph,https://uk.finance.yahoo.com/news/tom-kerridge-d-back-burnham-114746520.html,Tom Kerridge: I’d back Burnham to save Britain’s pubs. Tom Kerridge has backed Andy Burnham to save Britain’s pubs if he becomes Labour leader.
2026-06-03,FR001400AJ45,ML,MICHELIN,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/3-european-dividend-stocks-5-053157628.html,"3 European Dividend Stocks With Up To 5.6% Yield. As European markets navigate the complexities of geopolitical developments and energy price fluctuations, investors are increasingly focused on stable income sources. In such an environment, dividend stocks can offer a reliable stream of returns, making them an attractive option for those looking to balance growth with income stability."
2026-06-04,FR0000073272,SAF,SAFRAN,Zacks,https://finance.yahoo.com/sectors/technology/articles/rtx-expanding-landing-gear-production-133800845.html,How Is RTX Expanding Landing Gear Production to Support Growth?. RTX expands landing gear production through a new Poland facility as Collins Aerospace scales capacity to meet rising aircraft demand.
2026-06-04,FR0000120644,BN,DANONE,Just Food,https://www.just-food.com/news/danone-ceo-rules-out-interest-mead-johnson-infant-formula/,Danone CEO rules out interest in buying infant-formula peer Mead Johnson. “Taking something that would bring us liabilities for the next 20 years is not something I will do for the company” – CEO Antoine de Saint-Affrique.
2026-06-04,FR0000121485,KER,KERING,WWD,https://wwd.com/business-news/human-resources/kering-unions-deal-postpone-alexander-mcqueen-layoffs-1238994205/,"Kering, Italian Unions Strike Deal to Negotiate, Delay Alexander McQueen Layoffs. Following the May 20 strike, an agreement was reached that sees employees potentially being offered severance incentives while layoffs are being postponed until September."
2026-06-04,FR0000121972,SU,SCHNEIDER ELECTRIC SE,Simply Wall St.,https://finance.yahoo.com/markets/stocks/articles/too-consider-schneider-electric-enxtpa-231029790.html,"Is It Too Late To Consider Schneider Electric (ENXTPA:SU) After Its Strong Share Price Run?. Considering whether Schneider Electric's current share price still offers value after a strong run, or if most of the upside is already reflected in the stock. The stock last closed at €281.85, with returns of 5.5% over 7 days, 3.3% over 30 days, 18.9% year to date and 26.6% over the past year, and 80.4% and 136.2% over the past 3 and 5 years respectively. Recent coverage has focused on Schneider Electric's position as a key player in electrification and energy management. Investors are..."
2026-06-04,FR0000121972,SU,SCHNEIDER ELECTRIC SE,Barrons.com,https://www.barrons.com/articles/solaredge-enphase-energy-ai-date-center-5faf3453?siteid=yhoof2&yptr=yahoo,"This Boring Electrical Device Is the Next Hot Data Center Play. Some Stocks Have Doubled.. Investors have lately gone into a frenzy over a mundane piece of electrical equipment that they think will make data centers more efficient.  It’s called a solid-state transformer, and it’s designed to convert power to different voltages.  Transformers are ubiquitous in America."
